Column1,X,GDate,Value,Index,Province,Province_Name,Province_Code,GAS,Waves,COVID_Status,Year,Month,Day,Real_Value,Date,Days,Status
14337,380,4/7/2020,1361.284,O3_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,O3,W1,1_COVID,2020,4,7,0.1361284,4/7/2020,25,0
14338,381,4/8/2020,1328.683,O3_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,O3,W1,1_COVID,2020,4,8,0.1328683,4/8/2020,26,0
14339,382,4/9/2020,1346.702,O3_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,O3,W1,1_COVID,2020,4,9,0.1346702,4/9/2020,27,0
14340,383,4/10/2020,1377.4865,O3_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,O3,W1,1_COVID,2020,4,10,0.13774865,4/10/2020,28,0
14341,384,4/11/2020,1416.933,O3_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,O3,W1,1_COVID,2020,4,11,0.1416933,4/11/2020,29,0
14342,385,4/12/2020,1475.384,O3_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,O3,W1,1_COVID,2020,4,12,0.1475384,4/12/2020,30,0
14343,386,4/13/2020,1487.641,O3_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,O3,W1,1_COVID,2020,4,13,0.1487641,4/13/2020,31,0
14344,387,4/14/2020,1360.709,O3_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,O3,W1,1_COVID,2020,4,14,0.1360709,4/14/2020,32,0
14345,388,4/15/2020,1391.267,O3_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,O3,W1,1_COVID,2020,4,15,0.1391267,4/15/2020,33,0
14346,389,4/16/2020,1456.886,O3_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,O3,W1,1_COVID,2020,4,16,0.1456886,4/16/2020,34,0
14347,390,4/17/2020,1489.236,O3_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,O3,W1,1_COVID,2020,4,17,0.1489236,4/17/2020,35,0
14348,391,4/18/2020,1457.643,O3_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,O3,W1,1_COVID,2020,4,18,0.1457643,4/18/2020,36,0
14349,392,4/19/2020,1361.785,O3_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,O3,W1,1_COVID,2020,4,19,0.1361785,4/19/2020,37,0
14411,454,3/14/2020,NA,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,3,14,,3/14/2020,1,0
14412,455,3/15/2020,2.724,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,3,15,0.0002724,3/15/2020,2,0
14413,456,3/16/2020,3.719,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,3,16,0.0003719,3/16/2020,3,0
14414,457,3/17/2020,4.32,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,3,17,0.000432,3/17/2020,4,0
14415,458,3/18/2020,1.474,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,3,18,0.0001474,3/18/2020,5,0
14416,459,3/19/2020,0.708,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,3,19,0.0000708,3/19/2020,6,0
14417,460,3/20/2020,2.3545,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,3,20,0.00023545,3/20/2020,7,0
14418,461,3/21/2020,6.462,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,3,21,0.0006462,3/21/2020,8,0
14419,462,3/22/2020,1.804,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,3,22,0.0001804,3/22/2020,9,0
14420,463,3/23/2020,3.268,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,3,23,0.0003268,3/23/2020,10,0
14421,464,3/24/2020,2.829,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,3,24,0.0002829,3/24/2020,11,0
14422,465,3/25/2020,10.4425,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,3,25,0.00104425,3/25/2020,12,0
14423,466,3/26/2020,9.032,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,3,26,0.0009032,3/26/2020,13,0
14424,467,3/27/2020,2.307,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,3,27,0.0002307,3/27/2020,14,0
14425,468,3/28/2020,1.154,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,3,28,0.0001154,3/28/2020,15,0
14426,469,3/29/2020,0.834,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,3,29,0.0000834,3/29/2020,16,0
14427,470,3/30/2020,NA,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,3,30,,3/30/2020,17,0
14428,471,3/31/2020,2.6045,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,3,31,0.00026045,3/31/2020,18,0
14429,472,4/1/2020,1.665,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,4,1,0.0001665,4/1/2020,19,0
14430,473,4/2/2020,2.132,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,4,2,0.0002132,4/2/2020,20,0
14431,474,4/3/2020,-7.23,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,4,3,-0.000723,4/3/2020,21,0
14432,475,4/4/2020,-0.759,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,4,4,-0.0000759,4/4/2020,22,0
14433,476,4/5/2020,6.26475,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,4,5,0.000626475,4/5/2020,23,0
14434,477,4/6/2020,2.347,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,4,6,0.0002347,4/6/2020,24,0
14435,478,4/7/2020,45.794,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,4,7,0.0045794,4/7/2020,25,0
14436,479,4/8/2020,4.88,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,4,8,0.000488,4/8/2020,26,0
14437,480,4/9/2020,1.859,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,4,9,0.0001859,4/9/2020,27,0
14438,481,4/10/2020,4.1795,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,4,10,0.00041795,4/10/2020,28,0
14439,482,4/11/2020,5.0585,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,4,11,0.00050585,4/11/2020,29,0
14440,483,4/12/2020,1.072,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,4,12,0.0001072,4/12/2020,30,0
14441,484,4/13/2020,0.493,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,4,13,0.0000493,4/13/2020,31,0
14442,485,4/14/2020,0.758,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,4,14,0.0000758,4/14/2020,32,0
14443,486,4/15/2020,0.477,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,4,15,0.0000477,4/15/2020,33,0
14444,487,4/16/2020,5.2445,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,4,16,0.00052445,4/16/2020,34,0
14445,488,4/17/2020,2.982,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,4,17,0.0002982,4/17/2020,35,0
14446,489,4/18/2020,NA,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,4,18,,4/18/2020,36,0
14447,490,4/19/2020,1.221,SO2_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,SO2,W1,1_COVID,2020,4,19,0.0001221,4/19/2020,37,0
14509,552,3/14/2020,NA,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,3,14,,3/14/2020,1,0
14510,553,3/15/2020,-7542.12225,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,3,15,-0.754212225,3/15/2020,2,0
14511,554,3/16/2020,-7851.038,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,3,16,-0.7851038,3/16/2020,3,0
14512,555,3/17/2020,-10787.032,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,3,17,-1.0787032,3/17/2020,4,0
14513,556,3/18/2020,-6523.875,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,3,18,-0.6523875,3/18/2020,5,0
14514,557,3/19/2020,-12269.822,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,3,19,-1.2269822,3/19/2020,6,0
14515,558,3/20/2020,-2582.9945,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,3,20,-0.25829945,3/20/2020,7,0
14516,559,3/21/2020,-4270.76,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,3,21,-0.427076,3/21/2020,8,0
14517,560,3/22/2020,-6411.982,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,3,22,-0.6411982,3/22/2020,9,0
14518,561,3/23/2020,-12204.343,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,3,23,-1.2204343,3/23/2020,10,0
14519,562,3/24/2020,-11711.928,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,3,24,-1.1711928,3/24/2020,11,0
14520,563,3/25/2020,-6841.048,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,3,25,-0.6841048,3/25/2020,12,0
14521,564,3/26/2020,-10424.0405,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,3,26,-1.04240405,3/26/2020,13,0
14522,565,3/27/2020,-8083.074,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,3,27,-0.8083074,3/27/2020,14,0
14523,566,3/28/2020,-7249.98,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,3,28,-0.724998,3/28/2020,15,0
14524,567,3/29/2020,-13749.584,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,3,29,-1.3749584,3/29/2020,16,0
14525,568,3/30/2020,-8861.573,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,3,30,-0.8861573,3/30/2020,17,0
14526,569,3/31/2020,-7717.76825,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,3,31,-0.771776825,3/31/2020,18,0
14527,570,4/1/2020,-649.87,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,4,1,-0.064987,4/1/2020,19,0
14528,571,4/2/2020,5435.077,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,4,2,0.5435077,4/2/2020,20,0
14529,572,4/3/2020,-15811.313,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,4,3,-1.5811313,4/3/2020,21,0
14530,573,4/4/2020,-16713.561,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,4,4,-1.6713561,4/4/2020,22,0
14531,574,4/5/2020,-6853.7625,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,4,5,-0.68537625,4/5/2020,23,0
14532,575,4/6/2020,3513.83,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,4,6,0.351383,4/6/2020,24,0
14533,576,4/7/2020,-2026.285,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,4,7,-0.2026285,4/7/2020,25,0
14534,577,4/8/2020,-4137.557,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,4,8,-0.4137557,4/8/2020,26,0
14535,578,4/9/2020,-13961.452,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,4,9,-1.3961452,4/9/2020,27,0
14536,579,4/10/2020,-3014.564,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,4,10,-0.3014564,4/10/2020,28,0
14537,580,4/11/2020,-9759.661,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,4,11,-0.9759661,4/11/2020,29,0
14538,581,4/12/2020,-5600.765,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,4,12,-0.5600765,4/12/2020,30,0
14539,582,4/13/2020,-6756.251,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,4,13,-0.6756251,4/13/2020,31,0
14540,583,4/14/2020,-7485,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,4,14,-0.7485,4/14/2020,32,0
14541,584,4/15/2020,-9251.692,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,4,15,-0.9251692,4/15/2020,33,0
14542,585,4/16/2020,-6738.559,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,4,16,-0.6738559,4/16/2020,34,0
14543,586,4/17/2020,-8652.5405,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,4,17,-0.86525405,4/17/2020,35,0
14544,587,4/18/2020,-6743.366,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,4,18,-0.6743366,4/18/2020,36,0
14545,588,4/19/2020,-9448.067,AEI_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,AEI,W1,1_COVID,2020,4,19,-0.9448067,4/19/2020,37,0
14607,650,3/14/2020,NA,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,3,14,,3/14/2020,1,0
14608,651,3/15/2020,0.6165,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,3,15,0.00006165,3/15/2020,2,0
14609,652,3/16/2020,0.887,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,3,16,0.0000887,3/16/2020,3,0
14610,653,3/17/2020,1.09,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,3,17,0.000109,3/17/2020,4,0
14611,654,3/18/2020,0.973,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,3,18,0.0000973,3/18/2020,5,0
14612,655,3/19/2020,0.889,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,3,19,0.0000889,3/19/2020,6,0
14613,656,3/20/2020,0.8015,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,3,20,0.00008015,3/20/2020,7,0
14614,657,3/21/2020,0.907,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,3,21,0.0000907,3/21/2020,8,0
14615,658,3/22/2020,0.301,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,3,22,0.0000301,3/22/2020,9,0
14616,659,3/23/2020,1.349,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,3,23,0.0001349,3/23/2020,10,0
14617,660,3/24/2020,0.984,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,3,24,0.0000984,3/24/2020,11,0
14618,661,3/25/2020,0.9775,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,3,25,0.00009775,3/25/2020,12,0
14619,662,3/26/2020,0.2685,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,3,26,0.00002685,3/26/2020,13,0
14620,663,3/27/2020,0.707,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,3,27,0.0000707,3/27/2020,14,0
14621,664,3/28/2020,0.939,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,3,28,0.0000939,3/28/2020,15,0
14622,665,3/29/2020,0.993,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,3,29,0.0000993,3/29/2020,16,0
14623,666,3/30/2020,0.827,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,3,30,0.0000827,3/30/2020,17,0
14624,667,3/31/2020,0.43075,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,3,31,0.000043075,3/31/2020,18,0
14625,668,4/1/2020,0.389,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,4,1,0.0000389,4/1/2020,19,0
14626,669,4/2/2020,1.4,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,4,2,0.00014,4/2/2020,20,0
14627,670,4/3/2020,1.751,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,4,3,0.0001751,4/3/2020,21,0
14628,671,4/4/2020,1.025,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,4,4,0.0001025,4/4/2020,22,0
14629,672,4/5/2020,0.991,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,4,5,0.0000991,4/5/2020,23,0
14630,673,4/6/2020,0.822,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,4,6,0.0000822,4/6/2020,24,0
14631,674,4/7/2020,0.947,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,4,7,0.0000947,4/7/2020,25,0
14632,675,4/8/2020,1.405,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,4,8,0.0001405,4/8/2020,26,0
14633,676,4/9/2020,1.149,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,4,9,0.0001149,4/9/2020,27,0
14634,677,4/10/2020,1.3235,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,4,10,0.00013235,4/10/2020,28,0
14635,678,4/11/2020,0.78,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,4,11,0.000078,4/11/2020,29,0
14636,679,4/12/2020,0.509,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,4,12,0.0000509,4/12/2020,30,0
14637,680,4/13/2020,0.893,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,4,13,0.0000893,4/13/2020,31,0
14638,681,4/14/2020,1.03,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,4,14,0.000103,4/14/2020,32,0
14639,682,4/15/2020,1.126,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,4,15,0.0001126,4/15/2020,33,0
14640,683,4/16/2020,0.938,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,4,16,0.0000938,4/16/2020,34,0
14641,684,4/17/2020,0.6575,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,4,17,0.00006575,4/17/2020,35,0
14642,685,4/18/2020,1.025,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,4,18,0.0001025,4/18/2020,36,0
14643,686,4/19/2020,1.148,HCHO_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,HCHO,W1,1_COVID,2020,4,19,0.0001148,4/19/2020,37,0
14705,748,3/14/2020,61644.87613,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,3,14,6.164487613,3/14/2020,1,0
14706,749,3/15/2020,38195.54963,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,3,15,3.819554963,3/15/2020,2,0
14707,750,3/16/2020,21571.21338,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,3,16,2.157121338,3/16/2020,3,0
14708,751,3/17/2020,33247.10875,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,3,17,3.324710875,3/17/2020,4,0
14709,752,3/18/2020,50763.00088,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,3,18,5.076300088,3/18/2020,5,0
14710,753,3/19/2020,33566.86588,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,3,19,3.356686588,3/19/2020,6,0
14711,754,3/20/2020,22847.03625,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,3,20,2.284703625,3/20/2020,7,0
14712,755,3/21/2020,41061.83125,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,3,21,4.106183125,3/21/2020,8,0
14713,756,3/22/2020,39467.45925,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,3,22,3.946745925,3/22/2020,9,0
14714,757,3/23/2020,25641.278,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,3,23,2.5641278,3/23/2020,10,0
14715,758,3/24/2020,14192.36125,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,3,24,1.419236125,3/24/2020,11,0
14716,759,3/25/2020,16928.706,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,3,25,1.6928706,3/25/2020,12,0
14717,760,3/26/2020,24122.7675,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,3,26,2.41227675,3/26/2020,13,0
14718,761,3/27/2020,29442.90913,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,3,27,2.944290913,3/27/2020,14,0
14719,762,3/28/2020,63641.53513,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,3,28,6.364153513,3/28/2020,15,0
14720,763,3/29/2020,43125.22463,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,3,29,4.312522463,3/29/2020,16,0
14721,764,3/30/2020,35653.20763,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,3,30,3.565320763,3/30/2020,17,0
14722,765,3/31/2020,24617.18588,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,3,31,2.461718588,3/31/2020,18,0
14723,766,4/1/2020,41389.926,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,4,1,4.1389926,4/1/2020,19,0
14724,767,4/2/2020,33641.77563,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,4,2,3.364177563,4/2/2020,20,0
14725,768,4/3/2020,30732.561,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,4,3,3.0732561,4/3/2020,21,0
14726,769,4/4/2020,28359.59525,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,4,4,2.835959525,4/4/2020,22,0
14727,770,4/5/2020,33311.29338,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,4,5,3.331129338,4/5/2020,23,0
14728,771,4/6/2020,30542.99113,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,4,6,3.054299113,4/6/2020,24,0
14729,772,4/7/2020,27580.92313,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,4,7,2.758092313,4/7/2020,25,0
14730,773,4/8/2020,38271.86125,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,4,8,3.827186125,4/8/2020,26,0
14731,774,4/9/2020,64309.60888,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,4,9,6.430960888,4/9/2020,27,0
14732,775,4/10/2020,58546.0535,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,4,10,5.85460535,4/10/2020,28,0
14733,776,4/11/2020,43904.83163,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,4,11,4.390483163,4/11/2020,29,0
14734,777,4/12/2020,34622.52238,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,4,12,3.462252238,4/12/2020,30,0
14735,778,4/13/2020,42404.34338,UWind_W1_COVID_2020,14_Khuzestan,Khuzestan,19_KH,UWind,W1,1_COVID,2020,4,13,4.240434338,4/13/2020,31,0
